번호,종목코드,종목명,업종코드,업종명,상장주식수,자본금
1582,340360,유안타제6호스팩,116601,금융 지원 서비스업,6845000,684500000
1583,367460,유안타제7호스팩,116601,금융 지원 서비스업,5500000,550000000
1584,3470,유안타증권,116601,금융 지원 서비스업,199596576,1.06254E+12
1585,56090,유앤아이,32701,의료용 기기 제조업,8233840,4116920000
1586,11690,유양디앤유,32601,반도체 제조업,58494201,29247100500
1587,263770,유에스티,32401,1차 철강 제조업,23700172,2370017200
1588,337840,유엑스엔,32701,의료용 기기 제조업,2985053,1492526500
1589,72130,유엔젤,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",13195454,6597727000
1590,220,유유제약,32102,의약품 제조업,8035247,9709632000
1591,23410,유진기업,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",77310863,38655431500
1592,56080,유진로봇,32902,특수 목적용 기계 제조업,37512152,18756076000
1593,321260,유진스팩4호,116601,금융 지원 서비스업,3490000,349000000
1594,331380,유진스팩5호,116601,금융 지원 서비스업,4010000,401000000
1595,84370,유진테크,32902,특수 목적용 기계 제조업,22916042,11458021000
1596,1200,유진투자증권,116601,금융 지원 서비스업,96866418,5.37592E+11
1597,178780,유테크,32602,전자부품 제조업,34593841,17296920500
1598,221800,유투바이오,137209,기타 과학기술 서비스업,1900510,950255000
1599,179900,유티아이,32602,전자부품 제조업,16206895,8103447500
1600,263050,유틸렉스,32101,기초 의약물질 및 생물학적 제제 제조업,15125415,7562707500
1601,100,유한양행,32102,의약품 제조업,69972959,71153899000
1602,3460,유화증권,116601,금융 지원 서비스업,56702415,74178840000
1603,191410,육일씨엔에쓰,32602,전자부품 제조업,9363022,4681511000
1604,8730,율촌화학,32202,플라스틱제품 제조업,24800000,14776380000
1605,72770,율호,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",36676928,18338464000
1606,8250,이건산업,31602,나무제품 제조업,10952635,54763175000
1607,39020,이건홀딩스,31601,제재 및 목재 가공업,22584709,22584709000
1608,25820,이구산업,32402,1차 비철금속 제조업,33442000,16721000000
1609,60230,이그잭스,32602,전자부품 제조업,77559832,38779916000
1610,67920,이글루시큐리티,106309,기타 정보 서비스업,10996119,5498059500
1611,44960,이글벳,74607,기타 전문 도매업,12641883,6320941500
1612,302430,이노메트리,32902,특수 목적용 기계 제조업,9774536,4887268000
1613,279060,이노벡스,32602,전자부품 제조업,6229167,622916700
1614,214320,이노션,137103,광고업,20000000,10000000000
1615,73490,이노와이어리스,32604,통신 및 방송 장비 제조업,6737544,3368772000
1616,86250,이노와이즈,32902,특수 목적용 기계 제조업,30810174,15405087000
1617,215790,이노인스트루먼트,32604,통신 및 방송 장비 제조업,40283149,20141574500
1618,344860,이노진,32004,기타 화학제품 제조업,1860000,930000000
1619,246960,이노테라피,32103,의료용품 및 기타 의약 관련제품 제조업,5044184,2522092000
1620,88390,이녹스,33109,그외 기타 운송장비 제조업,9350844,4675422000
1621,272290,이녹스첨단소재,32602,전자부품 제조업,9502493,4751246500
1622,53350,이니텍,105802,소프트웨어 개발 및 공급업,19790916,9895458000
1623,258610,이더블유케이,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",14474525,7237262500
1624,336040,이도바이오,137001,자연과학 및 공학 연구개발업,2341975,1170987500
1625,215090,이디티,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",52244727,5224472700
1626,41520,이라이콤,74601,상품 중개업,12188730,6094365000
1627,264850,이랜시스,32602,전자부품 제조업,28751812,2875181200
1628,54210,이랜텍,32602,전자부품 제조업,24134187,12067093500
1629,164060,이루다,32701,의료용 기기 제조업,7794560,3897280000
1630,65440,이루온,105802,소프트웨어 개발 및 공급업,27275020,13637510000
1631,88260,이리츠코크렙,126801,부동산 임대 및 공급업,63341590,31670795000
1632,139480,이마트,74701,종합 소매업,27875819,1.39379E+11
1633,36260,이매진아시아,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",43778171,21889085500
1634,115610,이미지스,32601,반도체 제조업,7669128,3834564000
1635,349720,이베스트스팩5호,116601,금융 지원 서비스업,3620000,362000000
1636,323210,이베스트이안스팩1호,116601,금융 지원 서비스업,3200000,320000000
1637,78020,이베스트투자증권,116601,금융 지원 서비스업,55481190,2.77406E+11
1638,208850,이비테크,32809,기타 전기장비 제조업,2256250,2256250000
1639,80010,이상네트웍스,74601,상품 중개업,9015000,4507500000
1640,86890,이수앱지스,32103,의료용품 및 기타 의약 관련제품 제조업,28264636,14132318000
1641,7660,이수페타시스,32602,전자부품 제조업,41268398,41268398000
1642,5950,이수화학,32001,기초 화학물질 제조업,24928296,1.24641E+11
1643,15020,이스타코,126801,부동산 임대 및 공급업,42851600,21425800000
1644,47560,이스트소프트,105802,소프트웨어 개발 및 공급업,9899400,4949700000
1645,900110,이스트아시아홀딩스,116409,기타 금융업,136637536,580706953
1646,270020,이십일스토어,32309,기타 비금속 광물제품 제조업,3149019,1574509500
1647,67010,이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12294000,6823500000
1648,93230,이아이디,74607,기타 전문 도매업,723342542,1.44669E+11
1649,341310,이앤에치,31309,기타 섬유제품 제조업,17293400,1729340000
1650,52190,이에스에이,189001,창작 및 예술관련 서비스업,45801509,22900754500
1651,226360,이엑스티,64102,토목 건설업,54334503,5433450300
1652,101360,이엔드디,32004,기타 화학제품 제조업,10320383,5160191500
1653,102710,이엔에프테크놀로지,32004,기타 화학제품 제조업,14257836,7128918000
1654,74610,이엔플러스,32901,일반 목적용 기계 제조업,42343747,21171873500
1655,63760,이엘피,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",4910500,2455250000
1656,87730,이엠네트웍스,32002,합성고무 및 플라스틱 물질 제조업,3256190,1628095000
1657,123570,이엠넷,137103,광고업,22276078,11138039000
1658,83470,이엠앤아이,32202,플라스틱제품 제조업,22424515,11212257500
1659,95190,이엠코리아,32902,특수 목적용 기계 제조업,40028525,20014262500
1660,91120,이엠텍,32602,전자부품 제조업,16060936,8030468000
1661,232530,이엠티,32802,일차전지 및 축전지 제조업,14969643,7484821500
1662,102460,이연제약,32102,의약품 제조업,17908795,8954397500
1663,39030,이오테크닉스,32902,특수 목적용 기계 제조업,12319550,6159775000
1664,294090,이오플로우,32701,의료용 기기 제조업,11396412,1139641200
1665,88290,이원컴포텍,33003,자동차 신품 부품 제조업,18599180,9299590000
1666,84680,이월드,189102,유원지 및 기타 오락관련 서비스업,103139897,1.0314E+11
1667,181340,이즈미디어,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7105100,3552550000
1668,353810,이지바이오,31008,동물용 사료 및 조제식품 제조업,34191720,3419172000
1669,350520,이지스레지던스리츠,126801,부동산 임대 및 공급업,20600000,20600000000
1670,334890,이지스밸류리츠,126801,부동산 임대 및 공급업,24000000,24000000000
1671,90850,이지웰,105802,소프트웨어 개발 및 공급업,23746361,11873180500
1672,99750,이지케어텍,105802,소프트웨어 개발 및 공급업,6386000,3193000000
1673,35810,이지홀딩스,31008,동물용 사료 및 조제식품 제조업,55640623,28196251000
1674,160600,이큐셀,32902,특수 목적용 기계 제조업,60136203,30068101500
1675,92130,이크레더블,106309,기타 정보 서비스업,12043600,6146800000
1676,96040,이트론,74607,기타 전문 도매업,524598748,1.0492E+11
1677,134060,이퓨쳐,105801,"서적, 잡지 및 기타 인쇄물 출판업",4769250,2384625000
1678,1840,이화공영,64101,건물 건설업,19805760,9902880000
1679,760,이화산업,74607,기타 전문 도매업,2800000,14000000000
1680,24810,이화전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",718312032,1.43662E+11
1681,14990,인디에프,31401,봉제의복 제조업,58932995,29466497500
1682,41830,인바디,32701,의료용 기기 제조업,13683782,6841891000
1683,352940,인바이오,32003,"비료, 농약 및 살균, 살충제 제조업",10084400,5599880000
1684,101140,인바이오젠,74604,생활용품 도매업,51561397,25780698500
1685,79950,인베니아,32902,특수 목적용 기계 제조업,23200000,11600000000
1686,277410,인산가,31007,기타 식품 제조업,27286627,2728662700
1687,60150,인선이엔티,53802,폐기물 처리업,46563612,23281806000
1688,33230,인성정보,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",30579238,15289619000
1689,6490,인스코비,106102,전기 통신업,100909096,50454548000
1690,37330,인지디스플레,32602,전자부품 제조업,43885224,21942612000
1691,23800,인지컨트롤스,33003,자동차 신품 부품 제조업,15160128,7580064000
1692,34590,인천도시가스,43502,연료용 가스 제조 및 배관공급업,4374754,21873770000
1693,211050,인카금융서비스,116602,보험 및 연금관련 서비스업,4493990,2246995000
1694,83640,인콘,32604,통신 및 방송 장비 제조업,42505963,21252981500
1695,216050,인크로스,137103,광고업,8056777,4028388500
1696,49070,인탑스,32604,통신 및 방송 장비 제조업,17200000,8600000000
1697,119610,인터로조,32701,의료용 기기 제조업,11676938,5838469000
1698,17250,인터엠,32605,영상 및 음향기기 제조업,21045467,10522733500
1699,129260,인터지스,84903,도로 화물 운송업,29747874,14873937000
1700,240340,인터코스,32004,기타 화학제품 제조업,3346323,1673161500
1701,35080,인터파크,74709,무점포 소매업,81189163,41765628000
1702,51370,인터플렉스,32602,전자부품 제조업,23327472,11663736000
1703,64290,인텍플러스,32902,특수 목적용 기계 제조업,12612462,6306231000
1704,189300,인텔리안테크,32604,통신 및 방송 장비 제조업,7561338,3780669000
1705,150840,인트로메딕,32701,의료용 기기 제조업,31369426,15684713000
1706,48530,인트론바이오,32101,기초 의약물질 및 생물학적 제제 제조업,33132096,16566048000
1707,23810,인팩,33003,자동차 신품 부품 제조업,10000000,5000000000
1708,175140,인포마크,32604,통신 및 방송 장비 제조업,4787995,2393997500
1709,115310,인포바인,106102,전기 통신업,3192883,1596441500
1710,39290,인포뱅크,106309,기타 정보 서비스업,8693978,4346989000
1711,41020,인프라웨어,105802,소프트웨어 개발 및 공급업,37463160,18731580000
1712,71200,인피니트헬스케어,105802,소프트웨어 개발 및 공급업,24396458,12198229000
1713,101930,인화정공,33101,선박 및 보트 건조업,9331705,4665852500
1714,249420,일동제약,32102,의약품 제조업,23803285,23803285000
1715,230,일동홀딩스,32102,의약품 제조업,11540400,11540400000
1716,13360,일성건설,64102,토목 건설업,54024880,27012440000
1717,3120,일성신약,32102,의약품 제조업,2660000,13300000000
1718,68330,일신바이오,32901,일반 목적용 기계 제조업,44216140,4421614000
1719,3200,일신방직,31301,방적 및 가공사 제조업,2400000,12000000000
1720,7110,일신석재,74606,"건축자재, 철물 및 난방장치 도매업",77456610,38728305000
1721,58450,일야,32604,통신 및 방송 장비 제조업,31740000,15870000000
1722,7570,일양약품,32102,의약품 제조업,19085664,48826860000
1723,8500,일정실업,31303,편조원단 제조업,1200000,6000000000
1724,19540,일지테크,33003,자동차 신품 부품 제조업,13513500,6756750000
1725,81000,일진다이아,32004,기타 화학제품 제조업,14202975,14202975000
1726,20760,일진디스플,32601,반도체 제조업,28314440,14157220000
1727,20150,일진머티리얼즈,32602,전자부품 제조업,46110835,23055417500
1728,103590,일진전기,32803,절연선 및 케이블 제조업,37080390,37080390000
1729,94820,일진파워,64203,전기 및 통신 공사업,15078709,7539354500
1730,15860,일진홀딩스,116409,기타 금융업,49347483,49852615000
1731,226320,잇츠한불,32004,기타 화학제품 제조업,21929315,10964657500
1732,950140,잉글우드랩,32004,기타 화학제품 제조업,19867866,0
1733,49550,잉크테크,32004,기타 화학제품 제조업,16019932,8310957500
1734,254120,자비스,32902,특수 목적용 기계 제조업,20334101,2033410100
1735,221610,자안,32004,기타 화학제품 제조업,281278275,28127827500
1736,43910,자연과환경,53901,환경 정화 및 복원업,53736167,26868083500
1737,234920,자이글,32805,가정용 기기 제조업,13530910,6765455000
1738,317400,자이에스앤디,126801,부동산 임대 및 공급업,26782520,26782520000
1739,33240,자화전자,32602,전자부품 제조업,17900000,8950000000
1740,174880,장원테크,32604,통신 및 방송 장비 제조업,72001306,7200130600
1741,49630,재영솔루텍,32703,사진장비 및 광학기기 제조업,73464078,36732039000
1742,950,전방,31301,방적 및 가공사 제조업,1680000,8400000000
1743,120780,전우정밀,33003,자동차 신품 부품 제조업,3100000,1550000000
1744,110020,전진바이오팜,32004,기타 화학제품 제조업,6042033,3021016500
1745,65530,전파기지국,106102,전기 통신업,52860000,26430000000
1746,208140,정다운,31001,"도축, 육류 가공 및 저장 처리업",32529824,3252982400
1747,22220,정산애강,32202,플라스틱제품 제조업,51794579,25897289500
